"id","class","product_id","general","notes","store_id","insert_uid","insert_date","update_uid","update_date","vendor_id","amount"
"757","0","49378","0","فاتورة البيع","1","1","3/10/2022 2:48:57 PM","","3/10/2022 2:48:57 PM","0","0"
"758","0","62860","0","فاتورة البيع","1","1","12/20/2021 6:54:52 PM","","12/20/2021 6:54:52 PM","0","0"
"759","0","24071","0","فاتورة البيع","1","1","6/30/2022 10:31:41 PM","","6/30/2022 10:31:41 PM","0","0"
"760","0","65906","0","فاتورة البيع","1","1","11/16/2021 12:41:27 AM","","11/16/2021 12:41:27 AM","0","0"
"761","0","28185","0","فاتورة البيع","1","1","2/8/2022 8:17:38 PM","","2/8/2022 8:17:38 PM","0","0"
"762","0","66303","0","فاتورة البيع","1","1","8/7/2022 10:17:26 PM","","8/7/2022 10:17:26 PM","0","0"
"763","0","66248","0","فاتورة البيع","1","1","8/7/2022 10:35:23 PM","","8/7/2022 10:35:23 PM","0","0"
"764","0","27051","0","فاتورة البيع","1","1","5/18/2024 11:57:28 PM","","5/18/2024 11:57:28 PM","0","0"
"765","0","59211","0","فاتورة البيع","1","1","8/29/2022 10:20:01 PM","","8/29/2022 10:20:01 PM","0","0"
"766","0","50037","0","فاتورة البيع","1","1","8/29/2022 10:19:52 PM","","8/29/2022 10:19:52 PM","0","0"
"767","0","19187","0","فاتورة البيع","1","1","7/14/2023 9:28:21 PM","","7/14/2023 9:28:21 PM","0","0"
"768","0","64955","0","فاتورة البيع","1","1","7/14/2023 9:27:52 PM","","7/14/2023 9:27:52 PM","0","0"
"769","0","49759","0","فاتورة البيع","1","1","11/15/2021 11:59:42 PM","","11/15/2021 11:59:42 PM","0","0"
"770","0","63703","0","فاتورة البيع","1","1","10/10/2022 2:10:34 PM","","10/10/2022 2:10:34 PM","0","0"
"771","0","9435","0","فاتورة البيع","1","1","8/7/2022 10:13:23 PM","","8/7/2022 10:13:23 PM","0","0"
"772","0","41729","0","فاتورة البيع","1","1","11/16/2021 12:00:47 AM","","11/16/2021 12:00:47 AM","0","0"
"773","0","63645","0","فاتورة البيع","1","1","11/16/2023 1:19:53 PM","","11/16/2023 1:19:53 PM","0","0"
"774","0","66382","0","فاتورة البيع","1","1","8/7/2022 8:48:00 PM","","8/7/2022 8:48:00 PM","0","0"
"775","0","9416","0","فاتورة البيع","1","1","1/21/2024 9:23:30 PM","","1/21/2024 9:23:30 PM","0","0"
"776","0","54325","0","فاتورة البيع","1","1","4/5/2022 8:40:43 PM","","4/5/2022 8:40:43 PM","0","0"
"777","0","66296","0","فاتورة البيع","1","1","8/7/2022 8:46:36 PM","","8/7/2022 8:46:36 PM","0","0"
"778","0","60409","0","فاتورة البيع","1","1","10/1/2023 9:48:23 PM","","10/1/2023 9:48:23 PM","0","0"
"779","0","66256","0","فاتورة البيع","1","1","11/16/2021 12:44:36 AM","","11/16/2021 12:44:36 AM","0","0"
"780","0","66400","0","فاتورة البيع","1","1","7/29/2022 8:37:31 PM","","7/29/2022 8:37:31 PM","0","0"
"781","0","66271","0","فاتورة البيع","1","1","8/7/2022 8:48:18 PM","","8/7/2022 8:48:18 PM","0","0"
"782","0","66266","0","فاتورة البيع","1","1","7/29/2022 7:27:40 PM","","7/29/2022 7:27:40 PM","0","0"
"783","0","66317","0","فاتورة البيع","1","1","8/7/2022 9:01:41 PM","","8/7/2022 9:01:41 PM","0","0"
"784","0","53236","0","فاتورة البيع","1","1","8/7/2022 10:13:53 PM","","8/7/2022 10:13:53 PM","0","0"
"785","0","66302","0","فاتورة البيع","1","1","8/7/2022 10:16:34 PM","","8/7/2022 10:16:34 PM","0","0"
"786","0","66299","0","فاتورة البيع","1","1","8/7/2022 10:16:21 PM","","8/7/2022 10:16:21 PM","0","0"
"787","0","66261","0","فاتورة البيع","1","1","7/29/2022 7:35:59 PM","","7/29/2022 7:35:59 PM","0","0"
"788","0","66255","0","فاتورة البيع","1","1","6/5/2022 2:06:10 PM","","6/5/2022 2:06:10 PM","0","0"
"789","0","18240","0","فاتورة البيع","1","1","7/29/2022 7:37:12 PM","","7/29/2022 7:37:12 PM","0","0"
"790","0","57138","0","فاتورة البيع","1","1","2/8/2022 8:17:39 PM","","2/8/2022 8:17:39 PM","0","0"
"791","0","48686","0","فاتورة البيع","1","1","7/14/2023 9:27:24 PM","","7/14/2023 9:27:24 PM","0","0"
"792","0","55722","0","فاتورة البيع","1","1","7/29/2022 8:31:10 PM","","7/29/2022 8:31:10 PM","0","0"
"793","0","66405","0","فاتورة البيع","1","1","4/29/2024 4:40:28 PM","","4/29/2024 4:40:28 PM","0","0"
"794","0","66403","0","فاتورة البيع","1","1","8/7/2022 10:21:49 PM","","8/7/2022 10:21:49 PM","0","0"
"795","0","66249","0","فاتورة البيع","1","1","11/16/2021 12:40:47 AM","","11/16/2021 12:40:47 AM","0","0"
"796","0","66378","0","فاتورة البيع","1","1","4/12/2022 1:51:30 PM","","4/12/2022 1:51:30 PM","0","0"
"797","0","66421","0","فاتورة البيع","1","1","10/10/2022 3:02:24 PM","","10/10/2022 3:02:24 PM","0","0"
"798","0","66260","0","فاتورة البيع","1","1","8/7/2022 8:59:36 PM","","8/7/2022 8:59:36 PM","0","0"
"799","0","16940","0","فاتورة البيع","1","1","1/22/2022 6:37:14 PM","","1/22/2022 6:37:14 PM","0","0"
"800","0","66272","0","فاتورة البيع","1","1","7/29/2022 7:37:48 PM","","7/29/2022 7:37:48 PM","0","0"
"801","0","54482","0","فاتورة البيع","1","1","7/29/2022 8:31:14 PM","","7/29/2022 8:31:14 PM","0","0"
"802","0","21681","0","فاتورة البيع","1","1","12/9/2021 9:56:19 PM","","12/9/2021 9:56:19 PM","0","0"
"803","0","53879","0","فاتورة البيع","1","1","8/8/2022 11:22:50 AM","","8/8/2022 11:22:50 AM","0","0"
"804","0","53420","0","فاتورة البيع","1","1","5/27/2024 11:38:25 PM","","5/27/2024 11:38:25 PM","0","0"
"805","0","62576","0","فاتورة البيع","1","1","8/7/2022 8:44:50 PM","","8/7/2022 8:44:50 PM","0","0"
"806","0","54026","0","فاتورة البيع","1","1","8/7/2022 8:41:45 PM","","8/7/2022 8:41:45 PM","0","0"
"807","0","54028","0","فاتورة البيع","1","1","8/7/2022 9:44:07 PM","","8/7/2022 9:44:07 PM","0","0"
"808","0","64152","0","فاتورة البيع","1","1","5/31/2024 7:11:50 PM","","5/31/2024 7:11:50 PM","0","0"
"809","0","14340","0","فاتورة البيع","1","1","6/17/2022 3:29:22 PM","","6/17/2022 3:29:22 PM","0","0"
"810","0","56526","0","فاتورة البيع","1","1","10/14/2023 9:06:00 PM","","10/14/2023 9:06:00 PM","0","0"
"811","0","66305","0","فاتورة البيع","1","1","7/29/2022 8:03:25 PM","","7/29/2022 8:03:25 PM","0","0"
"812","0","66306","0","فاتورة البيع","1","1","7/29/2022 8:03:16 PM","","7/29/2022 8:03:16 PM","0","0"
"813","0","64418","0","فاتورة البيع","1","1","7/29/2022 8:03:36 PM","","7/29/2022 8:03:36 PM","0","0"
"814","0","66276","0","فاتورة البيع","1","1","11/16/2021 1:07:08 AM","","11/16/2021 1:07:08 AM","0","0"
"815","0","51947","0","فاتورة البيع","1","1","7/29/2022 8:24:44 PM","","7/29/2022 8:24:44 PM","0","0"
"816","0","51066","0","فاتورة البيع","1","1","3/29/2024 9:42:39 PM","","3/29/2024 9:42:39 PM","0","0"
"817","0","66380","0","فاتورة البيع","1","1","11/16/2021 1:08:07 AM","","11/16/2021 1:08:07 AM","0","0"
"818","0","66410","0","فاتورة البيع","1","1","7/7/2023 8:29:42 PM","","7/7/2023 8:29:42 PM","0","0"
"819","0","17963","0","فاتورة البيع","1","1","11/16/2021 1:08:46 AM","","11/16/2021 1:08:46 AM","0","0"
"820","0","66292","0","فاتورة البيع","1","1","7/29/2022 7:32:24 PM","","7/29/2022 7:32:24 PM","0","0"
"821","0","66293","0","فاتورة البيع","1","1","7/29/2022 7:26:35 PM","","7/29/2022 7:26:35 PM","0","0"
"822","0","66258","0","فاتورة البيع","1","1","11/16/2021 1:09:26 AM","","11/16/2021 1:09:26 AM","0","0"
"823","0","11373","0","فاتورة البيع","1","1","4/19/2024 3:01:34 PM","","4/19/2024 3:01:34 PM","0","0"
"824","0","11368","0","فاتورة البيع","1","1","8/20/2022 11:10:49 AM","","8/20/2022 11:10:49 AM","0","0"
"825","0","11375","0","فاتورة البيع","1","1","8/10/2022 2:46:17 PM","","8/10/2022 2:46:17 PM","0","0"
"826","0","11369","0","فاتورة البيع","1","1","9/28/2022 12:51:44 PM","","9/28/2022 12:51:44 PM","0","0"
"827","0","38369","0","فاتورة البيع","1","1","11/12/2023 12:44:40 AM","","11/12/2023 12:44:40 AM","0","0"
"828","0","17015","0","فاتورة البيع","1","1","11/16/2021 1:12:31 AM","","11/16/2021 1:12:31 AM","0","0"
"829","0","17004","0","فاتورة البيع","1","1","11/16/2021 1:12:59 AM","","11/16/2021 1:12:59 AM","0","0"
"830","0","55683","0","فاتورة البيع","1","1","8/7/2022 10:32:11 PM","","8/7/2022 10:32:11 PM","0","0"
"831","0","52236","0","فاتورة البيع","1","1","2/7/2024 11:50:34 AM","","2/7/2024 11:50:34 AM","0","0"
"832","0","52237","0","فاتورة البيع","1","1","3/27/2024 11:23:08 AM","","3/27/2024 11:23:08 AM","0","0"
"833","0","9050","0","فاتورة البيع","1","1","12/9/2021 9:52:03 PM","","12/9/2021 9:52:03 PM","0","0"
"834","0","9060","0","فاتورة البيع","1","1","5/13/2022 8:23:21 PM","","5/13/2022 8:23:21 PM","0","0"
"835","0","66277","0","فاتورة البيع","1","1","3/21/2024 11:34:58 PM","","3/21/2024 11:34:58 PM","0","0"
"836","0","66278","0","فاتورة البيع","1","1","7/29/2022 7:14:14 PM","","7/29/2022 7:14:14 PM","0","0"
"837","0","66253","0","فاتورة البيع","1","1","11/16/2021 1:34:49 AM","","11/16/2021 1:34:49 AM","0","0"
"838","0","66373","0","فاتورة البيع","1","1","11/20/2021 12:50:54 AM","","11/20/2021 12:50:54 AM","0","0"
"839","0","66232","0","فاتورة البيع","1","1","1/9/2023 3:17:11 PM","","1/9/2023 3:17:11 PM","0","0"
"840","0","29337","0","فاتورة البيع","1","1","2/16/2024 3:04:11 PM","","2/16/2024 3:04:11 PM","0","0"
"841","0","36926","0","فاتورة البيع","1","1","7/14/2023 9:29:10 PM","","7/14/2023 9:29:10 PM","0","0"
"842","0","66479","0","فاتورة البيع","1","1","11/21/2021 1:05:27 AM","","11/21/2021 1:05:27 AM","0","0"
"843","0","66464","0","فاتورة البيع","1","1","8/18/2023 2:34:23 PM","","8/18/2023 2:34:23 PM","0","0"
"844","0","64218","0","فاتورة البيع","1","1","11/21/2021 2:36:29 PM","","11/21/2021 2:36:29 PM","0","0"
"845","0","17897","0","فاتورة البيع","1","1","12/1/2021 12:25:41 PM","","12/1/2021 12:25:41 PM","0","0"
"846","0","22065","0","فاتورة البيع","1","1","11/21/2021 10:35:44 PM","","11/21/2021 10:35:44 PM","0","0"
"847","0","66521","0","فاتورة البيع","1","1","11/24/2021 1:46:53 PM","","11/24/2021 1:46:53 PM","0","0"
"848","0","58662","0","فاتورة البيع","1","1","1/1/2022 2:41:48 PM","","1/1/2022 2:41:48 PM","0","0"
"849","0","57790","0","فاتورة البيع","1","1","11/26/2021 10:58:09 AM","","11/26/2021 10:58:09 AM","0","0"
"850","0","12249","0","فاتورة البيع","1","1","11/26/2021 2:35:35 PM","","11/26/2021 2:35:35 PM","0","0"
"851","0","27477","0","فاتورة البيع","1","1","11/26/2021 3:17:02 PM","","11/26/2021 3:17:02 PM","0","0"
"852","0","66485","0","فاتورة البيع","1","1","11/28/2021 1:01:08 PM","","11/28/2021 1:01:08 PM","0","0"
"853","0","64993","0","فاتورة البيع","1","1","11/28/2021 7:50:02 PM","","11/28/2021 7:50:02 PM","0","0"
"854","0","24396","0","فاتورة البيع","1","1","7/14/2023 9:27:29 PM","","7/14/2023 9:27:29 PM","0","0"
"855","0","66465","0","فاتورة البيع","1","1","11/29/2021 8:23:03 PM","","11/29/2021 8:23:03 PM","0","0"
"856","0","37119","0","فاتورة البيع","1","1","12/1/2021 12:41:21 PM","","12/1/2021 12:41:21 PM","0","0"
"857","0","47680","0","فاتورة البيع","1","1","12/5/2021 5:33:05 PM","","12/5/2021 5:33:05 PM","0","0"
"858","0","60566","0","فاتورة البيع","1","1","12/5/2021 5:34:24 PM","","12/5/2021 5:34:24 PM","0","0"
"859","0","49661","0","فاتورة البيع","1","1","12/6/2021 12:38:39 AM","","12/6/2021 12:38:39 AM","0","0"
"860","0","19012","0","فاتورة البيع","1","1","7/14/2023 9:30:53 PM","","7/14/2023 9:30:53 PM","0","0"
"861","0","11135","0","فاتورة البيع","1","1","12/7/2021 1:22:23 PM","","12/7/2021 1:22:23 PM","0","0"
"862","0","9930","0","فاتورة البيع","1","1","12/7/2021 6:45:25 PM","","12/7/2021 6:45:25 PM","0","0"
"863","0","57817","0","فاتورة البيع","1","1","12/9/2021 11:41:34 AM","","12/9/2021 11:41:34 AM","0","0"
"864","0","35871","0","فاتورة البيع","1","1","12/15/2021 10:52:37 PM","","12/15/2021 10:52:37 PM","0","0"
"865","0","66535","0","فاتورة البيع","1","1","12/9/2021 1:16:23 PM","","12/9/2021 1:16:23 PM","0","0"
"866","0","66497","0","فاتورة البيع","1","1","7/14/2023 9:28:41 PM","","7/14/2023 9:28:41 PM","0","0"
"867","0","66539","0","فاتورة البيع","1","1","12/9/2021 9:27:48 PM","","12/9/2021 9:27:48 PM","0","0"
"868","0","66538","0","فاتورة البيع","1","1","12/9/2021 9:27:55 PM","","12/9/2021 9:27:55 PM","0","0"
"869","0","2066","0","فاتورة البيع","1","1","12/12/2021 6:00:53 PM","","12/12/2021 6:00:53 PM","0","0"
"870","0","66543","0","فاتورة البيع","1","1","12/12/2021 7:03:48 PM","","12/12/2021 7:03:48 PM","0","0"
"871","0","47431","0","فاتورة البيع","1","1","8/27/2023 9:30:27 PM","","8/27/2023 9:30:27 PM","0","0"
"872","0","63346","0","فاتورة البيع","1","1","12/14/2021 2:00:59 PM","","12/14/2021 2:00:59 PM","0","0"
"873","0","22617","0","فاتورة البيع","1","1","12/15/2021 10:16:17 PM","","12/15/2021 10:16:17 PM","0","0"
"874","0","66544","0","فاتورة البيع","1","1","12/15/2021 10:16:26 PM","","12/15/2021 10:16:26 PM","0","0"
"875","0","65043","0","فاتورة البيع","1","1","12/16/2021 5:05:21 PM","","12/16/2021 5:05:21 PM","0","0"
"876","0","63337","0","فاتورة البيع","1","1","12/18/2021 4:22:20 PM","","12/18/2021 4:22:20 PM","0","0"
"877","0","22108","0","فاتورة البيع","1","1","12/19/2021 4:06:18 PM","","12/19/2021 4:06:18 PM","0","0"
"878","0","61277","0","فاتورة البيع","1","1","4/30/2023 12:30:13 PM","","4/30/2023 12:30:13 PM","0","0"
"879","0","66554","0","فاتورة البيع","1","1","12/20/2021 11:16:23 PM","","12/20/2021 11:16:23 PM","0","0"
"880","0","5284","0","فاتورة البيع","1","1","12/21/2021 11:21:07 AM","","12/21/2021 11:21:07 AM","0","0"
"881","0","54788","0","فاتورة البيع","1","1","10/15/2023 5:25:04 PM","","10/15/2023 5:25:04 PM","0","0"
"882","0","66556","0","فاتورة البيع","1","1","12/22/2021 12:22:05 PM","","12/22/2021 12:22:05 PM","0","0"
"883","0","28090","0","فاتورة البيع","1","1","12/22/2021 7:37:45 PM","","12/22/2021 7:37:45 PM","0","0"
"884","0","61179","0","فاتورة البيع","1","1","12/22/2021 7:58:26 PM","","12/22/2021 7:58:26 PM","0","0"
"885","0","57875","0","فاتورة البيع","1","1","12/23/2021 3:50:49 PM","","12/23/2021 3:50:49 PM","0","0"
"886","0","64456","0","فاتورة البيع","1","1","12/24/2021 8:44:49 PM","","12/24/2021 8:44:49 PM","0","0"
"887","0","66268","0","فاتورة البيع","1","1","8/1/2022 11:47:31 AM","","8/1/2022 11:47:31 AM","0","0"
"888","0","59535","0","فاتورة البيع","1","1","1/3/2022 1:52:44 AM","","1/3/2022 1:52:44 AM","0","0"
"889","0","64893","0","فاتورة البيع","1","1","12/26/2021 10:30:10 PM","","12/26/2021 10:30:10 PM","0","0"
"890","0","66495","0","فاتورة البيع","1","1","1/22/2022 9:45:51 PM","","1/22/2022 9:45:51 PM","0","0"
"891","0","65697","0","فاتورة البيع","1","1","1/7/2022 8:12:35 PM","","1/7/2022 8:12:35 PM","0","0"
"892","0","64927","0","فاتورة البيع","1","1","3/26/2024 4:51:22 PM","","3/26/2024 4:51:22 PM","0","0"
"893","0","66489","0","فاتورة البيع","1","1","1/14/2022 9:57:32 PM","","1/14/2022 9:57:32 PM","0","0"
"894","0","28690","0","فاتورة البيع","1","1","3/9/2022 8:55:21 PM","","3/9/2022 8:55:21 PM","0","0"
"895","0","33156","0","فاتورة البيع","1","1","1/1/2022 8:30:54 PM","","1/1/2022 8:30:54 PM","0","0"
"896","0","66558","0","فاتورة البيع","1","1","4/21/2022 2:13:42 PM","","4/21/2022 2:13:42 PM","0","0"
"897","0","47772","0","فاتورة البيع","1","1","1/2/2022 2:21:44 PM","","1/2/2022 2:21:44 PM","0","0"
"898","0","66529","0","فاتورة البيع","1","1","7/14/2023 9:28:18 PM","","7/14/2023 9:28:18 PM","0","0"
"899","0","66561","0","فاتورة البيع","1","1","1/3/2022 1:56:17 AM","","1/3/2022 1:56:17 AM","0","0"
"900","0","66231","0","فاتورة البيع","1","1","1/3/2022 11:10:49 PM","","1/3/2022 11:10:49 PM","0","0"
"901","0","63868","0","فاتورة البيع","1","1","5/31/2023 7:55:18 PM","","5/31/2023 7:55:18 PM","0","0"
"902","0","56576","0","فاتورة البيع","1","1","5/10/2022 5:50:51 PM","","5/10/2022 5:50:51 PM","0","0"
"903","0","49493","0","فاتورة البيع","1","1","8/8/2022 10:52:40 AM","","8/8/2022 10:52:40 AM","0","0"
"904","0","63052","0","فاتورة البيع","1","1","5/10/2022 5:50:59 PM","","5/10/2022 5:50:59 PM","0","0"
"905","0","51972","0","فاتورة البيع","1","1","5/10/2022 5:50:59 PM","","5/10/2022 5:50:59 PM","0","0"
"906","0","46553","0","فاتورة البيع","1","1","3/31/2022 3:34:24 PM","","3/31/2022 3:34:24 PM","0","0"
"907","0","57736","0","فاتورة البيع","1","1","5/10/2022 5:51:00 PM","","5/10/2022 5:51:00 PM","0","0"
"908","0","52003","0","فاتورة البيع","1","1","3/31/2022 3:34:25 PM","","3/31/2022 3:34:25 PM","0","0"
"909","0","66504","0","فاتورة البيع","1","1","3/31/2022 4:28:24 PM","","3/31/2022 4:28:24 PM","0","0"
"910","0","49902","0","فاتورة البيع","1","1","7/14/2023 9:29:19 PM","","7/14/2023 9:29:19 PM","0","0"
"911","0","15094","0","فاتورة البيع","1","1","1/3/2022 11:41:19 PM","","1/3/2022 11:41:19 PM","0","0"
"912","0","32846","0","فاتورة البيع","1","1","7/14/2023 9:29:20 PM","","7/14/2023 9:29:20 PM","0","0"
"913","0","63453","0","فاتورة البيع","1","1","1/5/2022 9:06:16 PM","","1/5/2022 9:06:16 PM","0","0"
"914","0","21840","0","فاتورة البيع","1","1","5/10/2022 5:51:02 PM","","5/10/2022 5:51:02 PM","0","0"
"915","0","9868","0","فاتورة البيع","1","1","5/10/2022 5:51:03 PM","","5/10/2022 5:51:03 PM","0","0"
"916","0","66013","0","فاتورة البيع","1","1","5/10/2022 5:51:05 PM","","5/10/2022 5:51:05 PM","0","0"
"917","0","55592","0","فاتورة البيع","1","1","5/10/2022 5:51:06 PM","","5/10/2022 5:51:06 PM","0","0"
"918","0","56950","0","فاتورة البيع","1","1","1/3/2022 11:41:22 PM","","1/3/2022 11:41:22 PM","0","0"
"919","0","20408","0","فاتورة البيع","1","1","1/3/2022 11:41:22 PM","","1/3/2022 11:41:22 PM","0","0"
"920","0","64560","0","فاتورة البيع","1","1","1/3/2022 11:41:23 PM","","1/3/2022 11:41:23 PM","0","0"
"921","0","37496","0","فاتورة البيع","1","1","6/9/2023 5:56:27 PM","","6/9/2023 5:56:27 PM","0","0"
"922","0","35584","0","فاتورة البيع","1","1","3/14/2022 4:52:36 PM","","3/14/2022 4:52:36 PM","0","0"
"923","0","55489","0","فاتورة البيع","1","1","1/4/2022 7:51:03 PM","","1/4/2022 7:51:03 PM","0","0"
"924","0","25173","0","فاتورة البيع","1","1","1/3/2022 11:38:03 PM","","1/3/2022 11:38:03 PM","0","0"
"925","0","22022","0","فاتورة البيع","1","1","5/10/2022 5:51:08 PM","","5/10/2022 5:51:08 PM","0","0"
"926","0","32086","0","فاتورة البيع","1","1","1/3/2022 11:41:24 PM","","1/3/2022 11:41:24 PM","0","0"
"927","0","49700","0","فاتورة البيع","1","1","3/31/2022 3:34:28 PM","","3/31/2022 3:34:28 PM","0","0"
"928","0","14984","0","فاتورة البيع","1","1","3/31/2022 3:34:29 PM","","3/31/2022 3:34:29 PM","0","0"
"929","0","28066","0","فاتورة البيع","1","1","1/3/2022 11:41:25 PM","","1/3/2022 11:41:25 PM","0","0"
"930","0","56646","0","فاتورة البيع","1","1","3/31/2022 3:34:32 PM","","3/31/2022 3:34:32 PM","0","0"
"931","0","55073","0","فاتورة البيع","1","1","5/10/2022 5:51:09 PM","","5/10/2022 5:51:09 PM","0","0"
"932","0","47378","0","فاتورة البيع","1","1","3/31/2022 3:34:32 PM","","3/31/2022 3:34:32 PM","0","0"
"933","0","63524","0","فاتورة البيع","1","1","3/31/2022 3:34:34 PM","","3/31/2022 3:34:34 PM","0","0"
"934","0","45536","0","فاتورة البيع","1","1","3/31/2022 4:28:40 PM","","3/31/2022 4:28:40 PM","0","0"
"935","0","58372","0","فاتورة البيع","1","1","1/3/2022 11:40:59 PM","","1/3/2022 11:40:59 PM","0","0"
"936","0","61793","0","فاتورة البيع","1","1","4/22/2024 12:34:05 AM","","4/22/2024 12:34:05 AM","0","0"
"937","0","37464","0","فاتورة البيع","1","1","12/10/2023 11:51:35 PM","","12/10/2023 11:51:35 PM","0","0"
"938","0","27331","0","فاتورة البيع","1","1","1/3/2022 11:41:08 PM","","1/3/2022 11:41:08 PM","0","0"
"939","0","18891","0","فاتورة البيع","1","1","1/3/2022 11:41:09 PM","","1/3/2022 11:41:09 PM","0","0"
"940","0","63766","0","فاتورة البيع","1","1","1/3/2022 11:41:10 PM","","1/3/2022 11:41:10 PM","0","0"
"941","0","64922","0","فاتورة البيع","1","1","1/3/2022 11:41:11 PM","","1/3/2022 11:41:11 PM","0","0"
"942","0","63683","0","فاتورة البيع","1","1","1/3/2022 11:41:11 PM","","1/3/2022 11:41:11 PM","0","0"
"943","0","66477","0","فاتورة البيع","1","1","1/3/2022 11:41:14 PM","","1/3/2022 11:41:14 PM","0","0"
"944","0","63550","0","فاتورة البيع","1","1","7/14/2023 9:28:03 PM","","7/14/2023 9:28:03 PM","0","0"
"945","0","1298","0","فاتورة البيع","1","1","1/3/2022 11:41:15 PM","","1/3/2022 11:41:15 PM","0","0"
"946","0","61183","0","فاتورة البيع","1","1","1/3/2022 11:41:16 PM","","1/3/2022 11:41:16 PM","0","0"
"947","0","46413","0","فاتورة البيع","1","1","1/3/2022 11:41:16 PM","","1/3/2022 11:41:16 PM","0","0"
"948","0","56989","0","فاتورة البيع","1","1","1/4/2022 2:33:02 PM","","1/4/2022 2:33:02 PM","0","0"
"949","0","59121","0","فاتورة البيع","1","1","3/31/2022 3:34:23 PM","","3/31/2022 3:34:23 PM","0","0"
"950","0","12392","0","فاتورة البيع","1","1","1/7/2022 2:33:48 PM","","1/7/2022 2:33:48 PM","0","0"
"951","0","60317","0","فاتورة البيع","1","1","6/18/2024 12:53:56 AM","","6/18/2024 12:53:56 AM","0","0"
"952","0","18230","0","فاتورة البيع","1","1","1/9/2022 3:14:18 PM","","1/9/2022 3:14:18 PM","0","0"
"953","0","32169","0","فاتورة البيع","1","1","12/8/2023 3:00:29 PM","","12/8/2023 3:00:29 PM","0","0"
"954","0","21826","0","فاتورة البيع","1","1","1/9/2022 5:53:29 PM","","1/9/2022 5:53:29 PM","0","0"
"955","0","66533","0","فاتورة البيع","1","1","1/9/2022 5:55:03 PM","","1/9/2022 5:55:03 PM","0","0"
"956","0","2623","0","فاتورة البيع","1","1","1/9/2022 5:58:53 PM","","1/9/2022 5:58:53 PM","0","0"
"957","0","66565","0","فاتورة البيع","1","1","1/9/2022 6:02:15 PM","","1/9/2022 6:02:15 PM","0","0"
"958","0","66564","0","فاتورة البيع","1","1","1/9/2022 6:57:50 PM","","1/9/2022 6:57:50 PM","0","0"
"959","0","66461","0","فاتورة البيع","1","1","1/13/2022 8:45:20 PM","","1/13/2022 8:45:20 PM","0","0"
"960","0","40073","0","فاتورة البيع","1","1","1/10/2022 2:14:10 AM","","1/10/2022 2:14:10 AM","0","0"
"961","0","65829","0","فاتورة البيع","1","1","1/11/2022 6:40:14 PM","","1/11/2022 6:40:14 PM","0","0"
"962","0","63452","0","فاتورة البيع","1","1","4/6/2024 1:21:24 PM","","4/6/2024 1:21:24 PM","0","0"
"963","0","65487","0","فاتورة البيع","1","1","8/27/2022 6:33:20 PM","","8/27/2022 6:33:20 PM","0","0"
"964","0","40163","0","فاتورة البيع","1","1","10/22/2022 8:06:34 PM","","10/22/2022 8:06:34 PM","0","0"
"965","0","57287","0","فاتورة البيع","1","1","1/22/2022 12:54:05 PM","","1/22/2022 12:54:05 PM","0","0"
"966","0","44906","0","فاتورة البيع","1","1","1/14/2022 9:53:59 PM","","1/14/2022 9:53:59 PM","0","0"
"967","0","66557","0","فاتورة البيع","1","1","5/6/2024 5:01:31 PM","","5/6/2024 5:01:31 PM","0","0"
"968","0","63996","0","فاتورة البيع","1","1","1/15/2022 7:52:40 PM","","1/15/2022 7:52:40 PM","0","0"
"969","0","49452","0","فاتورة البيع","1","1","2/10/2024 2:06:19 PM","","2/10/2024 2:06:19 PM","0","0"
"970","0","10744","0","فاتورة البيع","1","1","11/23/2023 12:45:15 AM","","11/23/2023 12:45:15 AM","0","0"
"971","0","54670","0","فاتورة البيع","1","1","1/16/2022 1:31:26 PM","","1/16/2022 1:31:26 PM","0","0"
"972","0","64272","0","فاتورة البيع","1","1","1/16/2022 11:37:21 PM","","1/16/2022 11:37:21 PM","0","0"
"973","0","66480","0","فاتورة البيع","1","1","1/16/2022 11:38:12 PM","","1/16/2022 11:38:12 PM","0","0"
"974","0","18321","0","فاتورة البيع","1","1","1/11/2024 5:32:44 PM","","1/11/2024 5:32:44 PM","0","0"
"975","0","20458","0","فاتورة البيع","1","1","1/16/2022 11:38:38 PM","","1/16/2022 11:38:38 PM","0","0"
"976","0","60462","0","فاتورة البيع","1","1","2/17/2023 1:11:36 AM","","2/17/2023 1:11:36 AM","0","0"
"977","0","66571","0","فاتورة البيع","1","1","1/18/2022 12:30:56 PM","","1/18/2022 12:30:56 PM","0","0"
"978","0","59519","0","فاتورة البيع","1","1","10/4/2023 3:53:08 PM","","10/4/2023 3:53:08 PM","0","0"
"979","0","66570","0","فاتورة البيع","1","1","1/19/2022 4:04:56 PM","","1/19/2022 4:04:56 PM","0","0"
"980","0","50531","0","فاتورة البيع","1","1","6/11/2024 8:08:33 PM","","6/11/2024 8:08:33 PM","0","0"
"981","0","458","0","فاتورة البيع","1","1","2/3/2024 2:01:34 AM","","2/3/2024 2:01:34 AM","0","0"
"982","0","55567","0","فاتورة البيع","1","1","1/20/2022 3:36:20 PM","","1/20/2022 3:36:20 PM","0","0"
"983","0","60462","0","فاتورة البيع","1","1","2/17/2023 1:11:36 AM","","2/17/2023 1:11:36 AM","0","0"
"984","0","66575","0","فاتورة البيع","1","1","1/21/2022 3:17:56 PM","","1/21/2022 3:17:56 PM","0","0"
